e_cblp;e_cp;e_cparhdr;e_maxalloc;e_sp;e_lfanew;NumberOfSections;CreationYear;FH_char0;FH_char1;FH_char2;FH_char3;FH_char4;FH_char5;FH_char6;FH_char7;FH_char8;FH_char9;FH_char10;FH_char11;FH_char12;FH_char13;FH_char14;MajorLinkerVersion;MinorLinkerVersion;SizeOfCode;SizeOfInitializedData;SizeOfUninitializedData;AddressOfEntryPoint;BaseOfCode;BaseOfData;ImageBase;SectionAlignment;FileAlignment;MajorOperatingSystemVersion;MinorOperatingSystemVersion;MajorImageVersion;MinorImageVersion;MajorSubsystemVersion;MinorSubsystemVersion;SizeOfImage;SizeOfHeaders;CheckSum;Subsystem;OH_DLLchar0;OH_DLLchar1;OH_DLLchar2;OH_DLLchar3;OH_DLLchar4;OH_DLLchar5;OH_DLLchar6;OH_DLLchar7;OH_DLLchar8;OH_DLLchar9;OH_DLLchar10;SizeOfStackReserve;SizeOfStackCommit;SizeOfHeapReserve;SizeOfHeapCommit;LoaderFlags;sus_sections;non_sus_sections;packer;packer_type;E_text;E_data;filesize;E_file;fileinfo;class
144.0;3.0;4.0;65535.0;184.0;280.0;4.0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;8.0;0.0;150016.0;22016.0;0.0;146035.0;4096.0;155648.0;0;1;1;4.0;0.0;0.0;0.0;5.0;1.0;1;1;184615.0;3.0;1;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;3.0;0;NoPacker;6.042462992467838;4.615791027688404;178488.0;6.211367670092346;1;0
144.0;3.0;4.0;65535.0;184.0;248.0;5.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;3.0;6.0;28672.0;83968.0;0.0;17504.0;4096.0;32768.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;23068672.0;40960.0;9437184.0;28672.0;1;2.0;3.0;0;NoPacker;0.0;6.516765365159677;114176.0;5.578482075241192;0;1
144.0;3.0;4.0;65535.0;184.0;280.0;5.0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;8.0;0.0;81920.0;40960.0;0.0;79217.0;4096.0;86016.0;0;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;179372.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;6.41062324044423;0.5919349308757409;133896.0;6.297480530289657;1;0
144.0;3.0;4.0;65535.0;184.0;256.0;6.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;7.0;7.0;143360.0;21504.0;0.0;8372.0;4096.0;147456.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;16384.0;1048576.0;4096.0;1;4.0;2.0;0;NoPacker;0.0;0.0;165888.0;4.150282788177072;1;1
144.0;3.0;4.0;65535.0;184.0;224.0;6.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;9.0;0.0;7680.0;84992.0;0.0;8031.0;4096.0;12288.0;1;1;1;5.0;0.0;0.0;0.0;5.0;0.0;1;1;150382.0;2.0;1;0;0;0;1;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;2.0;4.0;0;NoPacker;6.284969504184011;0.0;94208.0;7.634123339525666;1;1
144.0;3.0;4.0;65535.0;184.0;240.0;4.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;8.0;0.0;81920.0;69632.0;0.0;12738.0;4096.0;86016.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;0.0;4.0;0;NoPacker;7.474127214719138;7.784925032700725;146944.0;7.351484996267511;1;1
144.0;3.0;4.0;65535.0;184.0;240.0;5.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;10.0;10.0;63488.0;62464.0;0.0;56184.0;4096.0;69632.0;1;1;1;6.0;2.0;6.0;2.0;6.0;2.0;1;1;148007.0;2.0;1;0;1;0;0;0;0;1;0;0;0;262144.0;8192.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;6.259904374961463;2.1915398005905375;125952.0;5.658719590704912;1;0
144.0;3.0;4.0;65535.0;184.0;240.0;6.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;9.0;0.0;6144.0;65536.0;0.0;4912.0;4096.0;12288.0;1;1;1;5.0;0.0;0.0;0.0;5.0;0.0;1;1;77076.0;2.0;0;0;0;0;1;0;0;1;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;3.0;3.0;0;NoPacker;5.8803227422438615;7.0054186587693374;76040.0;7.03037752594126;0;1
144.0;3.0;4.0;65535.0;184.0;232.0;6.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;9.0;0.0;7168.0;89088.0;0.0;7712.0;4096.0;12288.0;1;1;1;5.0;0.0;0.0;0.0;5.0;0.0;1;1;140268.0;2.0;1;0;0;0;1;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;2.0;4.0;0;NoPacker;6.403159165949502;0.0;94208.0;7.640457719772941;1;1
144.0;3.0;4.0;65535.0;184.0;232.0;4.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;6.0;0.0;106496.0;28672.0;0.0;80700.0;4096.0;110592.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;166779.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;0.0;4.0;1;Armadillov171;6.598697063627819;2.8777732628067834;140856.0;6.205107875559365;1;0
144.0;3.0;4.0;65535.0;184.0;192.0;1.0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;10.0;0.0;0.0;168960.0;0.0;0.0;4096.0;4096.0;1;1;1;5.0;1.0;0.0;0.0;5.0;1.0;1;1;184910.0;2.0;0;0;1;0;1;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;0.0;1.0;0;NoPacker;0.0;0.0;176248.0;7.2762417542927045;1;0
144.0;3.0;4.0;65535.0;184.0;248.0;4.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;10.0;2.0;147456.0;4096.0;200704.0;350400.0;204800.0;352256.0;1;1;1;6.0;4.0;6.0;1.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;3.0;1.0;1;UPXv20MarkusLaszloReiser;0.0;0.0;150016.0;7.926176351278861;1;1
144.0;3.0;4.0;65535.0;184.0;256.0;5.0;1;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;6.0;0.0;45056.0;36864.0;0.0;26071.0;4096.0;49152.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;4.0;1;Armadillov1xxv2xx;6.4432096282040385;1.9450222127288739;81920.0;5.238453171991513;1;0
144.0;3.0;4.0;65535.0;184.0;240.0;6.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;7.0;14.0;32256.0;65024.0;0.0;9024.0;4096.0;49152.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;3.0;3.0;0;NoPacker;0.0;0.0;98816.0;6.403211982110658;1;1
144.0;3.0;4.0;65535.0;184.0;240.0;5.0;1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;8.0;0.0;1429504.0;471040.0;0.0;1430263.0;4096.0;1433600.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;1932488.0;2.0;1;0;1;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;6.5726954608358215;1.0916591211723305;1911768.0;6.145676355978843;0;0
144.0;3.0;4.0;65535.0;184.0;248.0;5.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;2.0;4.0;30720.0;91648.0;0.0;21043.0;4096.0;36864.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;3145728.0;12288.0;23068672.0;36864.0;1;1.0;4.0;0;NoPacker;3.5284617249284054;0.0;123904.0;5.185005968870314;0;1
144.0;3.0;4.0;65535.0;184.0;216.0;6.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;9.0;0.0;6656.0;84480.0;0.0;7172.0;4096.0;12288.0;1;1;1;5.0;0.0;0.0;0.0;5.0;0.0;1;1;150647.0;2.0;1;0;0;0;1;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;2.0;4.0;0;NoPacker;6.191386993057525;0.0;92672.0;7.635068362989251;1;1
144.0;3.0;4.0;65535.0;184.0;232.0;6.0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;9.0;0.0;13312.0;5120.0;0.0;4880.0;4096.0;20480.0;1;1;1;5.0;0.0;0.0;0.0;5.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;1;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;2.0;4.0;0;NoPacker;6.007226803066082;1.1550248489654757;18944.0;5.099197282751013;0;1
144.0;3.0;4.0;65535.0;184.0;128.0;3.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;8.0;0.0;225280.0;115712.0;0.0;24013.0;4096.0;274432.0;1;1;1;4.0;0.0;0.0;0.0;5.0;0.0;0;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;2097152.0;4096.0;1048576.0;4096.0;1;0.0;3.0;0;NoPacker;7.299014328940743;7.951842745448381;340480.0;7.557033644296311;0;1
144.0;3.0;4.0;65535.0;184.0;232.0;5.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;9.0;0.0;8704.0;89600.0;0.0;8222.0;4096.0;16384.0;1;1;1;5.0;0.0;0.0;0.0;5.0;0.0;1;1;155339.0;2.0;1;0;0;0;1;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;6.357400829175881;0.3621200797707923;96256.0;7.620604607632815;1;1
144.0;3.0;4.0;65535.0;184.0;240.0;4.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;4.0;3.0;28160.0;73216.0;0.0;14233.0;4096.0;36864.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;20971520.0;28672.0;12582912.0;40960.0;1;2.0;2.0;0;NoPacker;3.4654148274053442;1.2821540160817246;102400.0;5.700826814705662;0;1
144.0;3.0;4.0;65535.0;184.0;224.0;7.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;9.0;0.0;13824.0;135680.0;0.0;15916.0;4096.0;20480.0;1;1;1;5.0;0.0;0.0;0.0;5.0;0.0;1;1;152094.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;4.0;3.0;0;NoPacker;5.517884937646211;1.535390329676195;150016.0;7.577934685823494;1;1
144.0;3.0;4.0;65535.0;184.0;232.0;6.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;9.0;0.0;6656.0;84480.0;0.0;7423.0;4096.0;12288.0;1;1;1;5.0;0.0;0.0;0.0;5.0;0.0;1;1;106019.0;2.0;1;0;0;0;1;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;2.0;4.0;0;NoPacker;6.463796006096547;0.0;92672.0;7.661890604881106;1;1
144.0;3.0;4.0;65535.0;184.0;248.0;5.0;1;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;6.0;0.0;114688.0;65536.0;0.0;101982.0;4096.0;118784.0;0;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;171602.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;10000.0;4096.0;1;1.0;4.0;1;Armadillov1xxv2xx;6.478638189108598;1.3028698987349434;169560.0;5.90210335294466;1;0
144.0;3.0;4.0;65535.0;184.0;128.0;3.0;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;8.0;0.0;16384.0;8192.0;0.0;23646.0;8192.0;24576.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;50601.0;3.0;0;0;0;0;1;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;2.0;1;NETexecutableMicrosoft;4.505820856296174;0.0;35400.0;4.250410401069141;1;0
144.0;3.0;4.0;65535.0;184.0;176.0;4.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;5.0;0.0;3072.0;11776.0;0.0;4268.0;4096.0;8192.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;0.0;4.0;0;NoPacker;5.111933169422714;0.0;18944.0;5.571749623660105;0;1
144.0;3.0;4.0;65535.0;184.0;232.0;5.0;1;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;6.0;0.0;86016.0;102400.0;0.0;85045.0;4096.0;90112.0;0;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;4.0;1;Armadillov1xxv2xx;5.813432035727538;0.0;192512.0;5.8271579903054045;1;0
144.0;3.0;4.0;65535.0;184.0;248.0;4.0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;7.0;4.0;112640.0;15360.0;64512.0;18024.0;4096.0;118784.0;1;1;1;4.0;0.0;0.0;0.0;5.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;0.0;4.0;0;NoPacker;6.755627859153059;7.985851702973241;131072.0;6.902501716324957;0;1
144.0;3.0;4.0;65535.0;184.0;128.0;4.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;8.0;0.0;459776.0;8380928.0;8069120.0;4340.0;4096.0;466944.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;0.0;4.0;0;NoPacker;6.7538060510322655;5.502500631246553;813056.0;6.756298709471289;1;1
144.0;3.0;4.0;65535.0;184.0;200.0;3.0;1;1;1;1;1;0;0;0;1;0;1;1;0;0;0;0;7.0;10.0;31232.0;6144.0;0.0;22898.0;8192.0;40960.0;0;1;1;5.0;2.0;5.0;2.0;4.0;0.0;1;1;4319465.0;2.0;0;0;0;0;1;0;0;1;0;0;0;262144.0;8192.0;1048576.0;4096.0;1;0.0;3.0;0;NoPacker;6.583587434397277;0.5095842685915475;4316672.0;7.9990245588183795;1;0
144.0;3.0;4.0;65535.0;184.0;256.0;4.0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;8.0;0.0;15872.0;4608.0;0.0;16252.0;4096.0;20480.0;0;1;1;4.0;0.0;0.0;0.0;5.0;1.0;1;1;57608.0;3.0;1;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;3.0;0;NoPacker;6.64491585886914;1.2194212077558702;27456.0;6.785999489098711;1;0
144.0;3.0;4.0;65535.0;184.0;240.0;5.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;10.0;10.0;55296.0;15360.0;0.0;53481.0;4096.0;61440.0;1;1;1;6.0;2.0;6.0;2.0;6.0;2.0;1;1;96679.0;3.0;1;0;1;0;0;0;0;1;0;0;0;262144.0;8192.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;5.890202111291234;3.6307016176368196;70656.0;5.887010240864643;1;0
144.0;3.0;4.0;65535.0;184.0;232.0;3.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;6.0;0.0;196608.0;98304.0;0.0;196480.0;4096.0;200704.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;3.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;0.0;3.0;1;Armadillov171;6.284407700701983;5.850243851163163;294990.0;6.362311494944917;0;0
144.0;3.0;4.0;65535.0;184.0;256.0;4.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;3.0;6.0;29696.0;81920.0;0.0;23426.0;4096.0;40960.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;10485760.0;40960.0;6291456.0;16384.0;1;0.0;4.0;0;NoPacker;3.1754649652944362;0.5432884365166186;113152.0;5.457983225404261;0;1
144.0;3.0;4.0;65535.0;184.0;256.0;5.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;4.0;3.0;28672.0;88064.0;0.0;17767.0;4096.0;32768.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;7340032.0;20480.0;23068672.0;20480.0;1;2.0;3.0;0;NoPacker;0.0;5.942250529694823;118272.0;5.231021585242782;0;1
144.0;3.0;4.0;65535.0;184.0;248.0;3.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;3.0;12.0;116224.0;11776.0;0.0;83548.0;4096.0;122880.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;2.0;1;XtremeProtectorv105;6.398686808840259;0.0;129536.0;6.270522714113349;0;1
144.0;3.0;4.0;65535.0;184.0;232.0;5.0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;9.0;0.0;77824.0;16384.0;0.0;36762.0;4096.0;86016.0;0;1;1;6.0;1.0;6.0;1.0;6.0;1.0;1;1;117533.0;2.0;1;0;1;0;0;0;0;0;0;0;0;262144.0;4096.0;10240.0;4096.0;1;2.0;3.0;0;NoPacker;6.552272041217863;0.35098389930058715;98304.0;5.9455223477155315;1;0
144.0;3.0;4.0;65535.0;184.0;128.0;5.0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;7.0;10.0;512.0;112640.0;81920.0;4166.0;4096.0;8192.0;1;1;1;5.0;0.0;0.0;0.0;5.0;0.0;1;1;0.0;2.0;0;0;0;0;1;0;0;1;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;0.0;5.0;0;NoPacker;5.885969509658889;0.0;32256.0;6.430606066773956;0;1
144.0;3.0;4.0;65535.0;184.0;224.0;4.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;9.0;0.0;38912.0;7168.0;0.0;6928.0;4096.0;45056.0;1;1;1;5.0;0.0;0.0;0.0;5.0;0.0;1;1;87285.0;2.0;0;0;0;0;0;0;0;1;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;3.0;0;NoPacker;5.9419993153389346;3.465646477061098;47104.0;5.836309689535829;1;1
144.0;3.0;4.0;65535.0;184.0;272.0;3.0;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;9.0;0.0;270336.0;147456.0;585728.0;856960.0;589824.0;860160.0;1;1;1;5.0;0.0;0.0;0.0;5.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;1;0;0;0;4194304.0;4096.0;4194304.0;4096.0;1;2.0;1.0;1;UPXv20MarkusLaszloReiser;0.0;0.0;4660231.0;7.990603411464968;0;1
144.0;3.0;4.0;65535.0;184.0;128.0;3.0;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;8.0;0.0;212992.0;127488.0;0.0;10562.0;4096.0;278528.0;1;1;1;4.0;0.0;0.0;0.0;5.0;0.0;0;1;40297.0;2.0;0;0;0;0;0;0;0;0;0;0;0;2097152.0;4096.0;1048576.0;4096.0;1;0.0;3.0;0;NoPacker;7.2652765271711415;7.964191916189856;339968.0;7.577093268885206;0;1
80.0;2.0;4.0;65535.0;184.0;256.0;8.0;1;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1;2.0;25.0;334336.0;122880.0;0.0;338164.0;4096.0;339968.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;16384.0;1048576.0;4096.0;1;4.0;4.0;1;BobSoftMiniDelphiBoBBobSoft;0.0;0.0;458240.0;6.261729159768252;0;1
144.0;3.0;4.0;65535.0;184.0;232.0;5.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;10.0;10.0;31232.0;131584.0;0.0;33690.0;4096.0;36864.0;1;1;1;6.0;2.0;6.0;2.0;6.0;2.0;1;1;203208.0;3.0;1;0;1;0;0;0;0;1;0;0;0;262144.0;8192.0;1048576.0;4096.0;1;1.0;4.0;0;NoPacker;6.110808096109587;0.2990509103346658;146944.0;7.286827174165662;1;0
144.0;3.0;4.0;65535.0;184.0;224.0;13.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;13.0;0.0;22016.0;0.0;0.0;9008.0;4096.0;28672.0;1;1;1;5.0;1.0;0.0;0.0;5.0;1.0;1;1;220356.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;10.0;3.0;0;NoPacker;6.90011946790237;5.3620758050988195;214528.0;7.443106586560182;0;1
144.0;3.0;4.0;65535.0;184.0;216.0;5.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;8.0;0.0;3072.0;5632.0;0.0;4096.0;4096.0;8192.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;59157.0;2.0;0;0;0;0;1;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;2.0;3.0;0;NoPacker;3.815887974992053;0.020393135236084953;15872.0;5.517791995873808;0;1
144.0;3.0;4.0;65535.0;184.0;232.0;4.0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;9.0;0.0;742400.0;644096.0;0.0;106351.0;4096.0;749568.0;0;1;1;6.0;1.0;6.0;1.0;6.0;1.0;1;1;1445761.0;2.0;1;0;1;0;0;0;0;0;0;0;0;262144.0;4096.0;1048576.0;4096.0;1;1.0;3.0;0;NoPacker;6.598088080531413;2.156297073995338;1383936.0;6.5180923532897115;1;0
144.0;3.0;4.0;65535.0;184.0;184.0;4.0;1;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;5.0;10.0;2560.0;4608.0;0.0;5920.0;4096.0;8192.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;4096.0;4096.0;1;1.0;3.0;0;NoPacker;4.918694644085898;3.0710373088286507;8192.0;4.769481266768751;0;0
144.0;3.0;4.0;65535.0;184.0;224.0;4.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;6.0;0.0;49152.0;20480.0;0.0;31576.0;4096.0;53248.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;102826.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;3.0;0;NoPacker;7.152837088454285;5.729898768530171;63488.0;6.871178753336795;1;1
144.0;3.0;4.0;65535.0;184.0;256.0;6.0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;8.0;0.0;294912.0;36864.0;0.0;167162.0;4096.0;364544.0;0;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;398154.0;2.0;1;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;3.0;3.0;0;NoPacker;5.986500363592877;3.256990154187592;338800.0;5.989462496976265;1;0
144.0;3.0;4.0;65535.0;184.0;232.0;3.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;7.0;10.0;19968.0;6656.0;0.0;13520.0;4096.0;24576.0;0;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;2.0;0;NoPacker;6.360004990659745;3.313721612428795;22016.0;6.181975806966114;0;1
144.0;3.0;4.0;65535.0;184.0;248.0;6.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;6.0;1.0;24064.0;70656.0;0.0;4490.0;4096.0;90112.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;1.0;5.0;0;NoPacker;5.578346175949972;7.079123604981273;96256.0;6.322802548950854;1;1
144.0;3.0;4.0;65535.0;184.0;248.0;4.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;4.0;14.0;29184.0;88064.0;0.0;17329.0;4096.0;36864.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;29360128.0;40960.0;18874368.0;24576.0;1;2.0;2.0;0;NoPacker;0.0;0.2557802899809347;118784.0;5.489677499744263;0;1
144.0;3.0;4.0;65535.0;184.0;224.0;4.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;6.0;0.0;45056.0;40960.0;0.0;47690.0;4096.0;49152.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;3.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;0.0;4.0;1;Armadillov171;6.506798146389144;4.396605096070187;77898.0;5.82995424791985;1;0
144.0;3.0;4.0;65535.0;184.0;184.0;1.0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;9.0;0.0;0.0;77824.0;0.0;0.0;4096.0;4096.0;1;1;1;6.0;1.0;6.0;1.0;6.0;1.0;1;1;88721.0;2.0;1;0;1;0;1;0;0;0;0;0;0;262144.0;4096.0;1048576.0;4096.0;1;0.0;1.0;0;NoPacker;0.0;0.0;81920.0;5.925268507952177;1;0
144.0;1.0;4.0;65535.0;320.0;128.0;4.0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1.0;70.0;5120.0;20480.0;0.0;4096.0;4096.0;12288.0;1;1;1;1.0;0.0;0.0;0.0;4.0;0.0;1;1;64143.0;2.0;0;0;0;0;0;0;0;0;0;0;0;4096.0;4096.0;65536.0;0.0;1;0.0;4.0;0;NoPacker;6.393462654618518;4.752659939179442;26624.0;5.695743651013653;1;1
80.0;2.0;4.0;65535.0;184.0;256.0;6.0;1;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1;2.0;25.0;56832.0;55296.0;0.0;14524.0;4096.0;61440.0;1;1;1;4.0;0.0;0.0;0.0;4.0;0.0;1;1;0.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1048576.0;16384.0;1048576.0;4096.0;1;4.0;2.0;0;NoPacker;0.0;0.0;113152.0;7.665998803915865;0;1
144.0;3.0;4.0;65535.0;184.0;232.0;6.0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;9.0;0.0;7168.0;89088.0;0.0;6927.0;4096.0;12288.0;1;1;1;5.0;0.0;0.0;0.0;5.0;0.0;1;1;144741.0;2.0;1;0;0;0;1;0;0;0;0;0;0;1048576.0;4096.0;1048576.0;4096.0;1;2.0;4.0;0;NoPacker;6.319689054617259;0.0;95232.0;7.603163892377923;1;1
